Date,SPX_Index,BEST_EPS,PbyB,USD_LIBOR,USD_JPY_Curncy,
10/25/2011,1229.05,98.95,1.9871,0.24472,76.09,3
10/26/2011,1242,98.94,2.0082,0.24583,76.18,4
10/27/2011,1284.59,99,2.0771,0.24583,75.95,5
10/28/2011,1285.09,99.04,2.0775,0.24583,75.82,6
10/31/2011,1253.3,99.08,2.0263,0.24528,78.17,2
11/1/2011,1218.28,99.07,1.9696,0.24528,78.37,3
11/2/2011,1237.9,99.11,2.0014,0.24528,78.05,4
11/3/2011,1261.16,99.16,2.039,0.2475,78.06,5
11/4/2011,1253.23,99.16,2.0261,0.2475,78.24,6
11/7/2011,1261.12,99.18,2.0389,0.24778,78.05,2
11/8/2011,1275.92,99.17,2.0629,0.24778,77.73,3
11/9/2011,1229.1,99.16,1.9871,0.24778,77.82,4
11/10/2011,1239.69,99.19,2.0044,0.24789,77.65,5
11/11/2011,1263.86,99.23,2.0434,0.249,77.2,6
11/14/2011,1251.78,99.29,2.0239,0.25022,77.07,2
11/15/2011,1257.81,99.34,2.0336,0.25172,77.03,3
11/16/2011,1236.91,99.34,1.9998,0.25172,77.06,4
11/17/2011,1216.13,99.29,1.9663,0.25478,76.98,5
11/18/2011,1215.65,99.27,1.9654,0.25656,76.91,6
11/21/2011,1192.98,99.23,1.9288,0.25667,76.89,2
11/22/2011,1188.04,99.17,1.9207,0.25722,76.97,3
11/23/2011,1161.79,99.15,1.8788,0.25722,77.31,4
11/25/2011,1158.67,99.14,1.8737,0.25944,77.73,6
11/28/2011,1192.55,99.14,1.9283,0.26,77.98,2
11/29/2011,1195.19,99.13,1.9325,0.27022,77.93,3
11/30/2011,1246.96,99.12,2.0161,0.27144,77.62,4
12/1/2011,1244.58,99.16,2.0128,0.27144,77.7,5
12/2/2011,1244.28,99.25,2.0122,0.27033,77.99,6
12/5/2011,1257.08,99.31,2.0332,0.2741,77.82,2
12/6/2011,1258.47,99.38,2.0355,0.27505,77.73,3
12/7/2011,1261.01,99.61,2.0352,0.2763,77.68,4
12/8/2011,1234.35,99.31,1.9964,0.2763,77.64,5
12/9/2011,1255.19,99.63,2.0239,0.27655,77.65,6
12/12/2011,1236.47,99.63,1.9937,0.27755,77.94,2
12/13/2011,1225.73,99.59,1.9761,0.2783,78,3
12/14/2011,1211.82,99.23,1.9596,0.28255,78.07,4
12/15/2011,1215.75,99.19,1.9658,0.2846,77.86,5
12/16/2011,1219.66,99.08,1.9721,0.28485,77.76,6
12/19/2011,1205.35,98.98,1.9521,0.28735,78.05,2
12/20/2011,1241.31,98.97,2.0103,0.2906,77.89,3
12/21/2011,1243.72,98.96,2.0145,0.29185,78.06,4
12/22/2011,1254,98.99,2.031,0.2936,78.17,5
12/23/2011,1265.33,99,2.0494,0.29395,78.09,6
12/27/2011,1265.43,98.99,2.0491,0.29395,77.88,3
12/28/2011,1249.64,98.98,2.0235,0.2963,77.94,4
12/29/2011,1263.02,98.86,2.0452,0.2953,77.64,5
12/30/2011,1257.61,98.87,2.0365,0.2953,76.91,6
1/3/2012,1277.06,105.16,2.0816,0.2953,76.74,3
1/4/2012,1277.3,105.16,2.082,0.2953,76.72,4
1/5/2012,1281.06,105.06,2.0881,0.2953,77.12,5
1/6/2012,1277.81,104.93,2.0828,0.2963,76.97,6
1/9/2012,1280.7,104.84,2.0875,0.2963,76.86,2
1/10/2012,1292.08,104.79,2.1061,0.2958,76.85,3
1/11/2012,1292.48,104.77,2.1067,0.2947,76.85,4
1/12/2012,1295.5,104.73,2.1117,0.2896,76.76,5
1/13/2012,1289.09,104.69,2.1012,0.2851,76.97,6
1/17/2012,1293.67,104.5,2.1086,0.281,76.83,3
1/18/2012,1308.04,104.39,2.1319,0.2809,76.82,4
1/19/2012,1314.5,104.3,2.1424,0.2789,77.11,5
1/20/2012,1315.38,104.16,2.1439,0.2773,77.01,6
1/23/2012,1316,104.45,2.1363,0.2763,77.02,2
1/24/2012,1314.66,104.55,2.1342,0.2753,77.67,3
1/25/2012,1326.05,104.96,2.1527,0.2728,77.78,4
1/26/2012,1318.43,104.88,2.1404,0.2705,77.45,5
1/27/2012,1316.33,104.8,2.1366,0.27,76.7,6
1/30/2012,1313.01,104.66,2.1309,0.26775,76.35,2
1/31/2012,1312.41,104.58,2.1286,0.26475,76.27,3
2/1/2012,1324.09,104.82,2.1475,0.264,76.2,4
2/2/2012,1325.54,104.83,2.1499,0.2625,76.22,5
2/3/2012,1344.9,104.74,2.1811,0.2605,76.6,6
2/6/2012,1344.33,104.71,2.1802,0.25975,76.55,2
2/7/2012,1347.05,104.68,2.1846,0.257,76.76,3
2/8/2012,1349.96,104.67,2.1893,0.25475,77.04,4
2/9/2012,1351.95,104.69,2.1926,0.2535,77.67,5
2/10/2012,1342.64,104.63,2.1775,0.2505,77.61,6
2/13/2012,1351.77,104.57,2.1921,0.2485,77.57,2
2/14/2012,1350.5,104.55,2.1901,0.2475,78.44,3
2/15/2012,1343.23,104.55,2.1783,0.246,78.43,4
2/16/2012,1358.04,104.54,2.2023,0.2455,78.94,5
2/17/2012,1361.23,104.55,2.2075,0.2455,79.55,6
2/21/2012,1362.21,104.55,2.2091,0.2455,79.74,3
2/22/2012,1357.66,104.54,2.2017,0.2445,80.29,4
2/23/2012,1363.46,104.5,2.2111,0.244,80,5
2/24/2012,1365.74,104.47,2.2148,0.244,81.2,6
2/27/2012,1367.59,104.48,2.2177,0.244,80.61,2
2/28/2012,1372.18,104.48,2.2252,0.244,80.46,3
2/29/2012,1365.68,104.48,2.2124,0.2435,81.15,4
3/1/2012,1374.09,104.07,2.2332,0.243,81.12,5
3/2/2012,1369.63,104.17,2.2259,0.24275,81.81,6
3/5/2012,1364.34,104.18,2.2179,0.24275,81.56,2
3/6/2012,1343.36,104.18,2.1838,0.24275,80.89,3
3/7/2012,1352.63,104.21,2.1989,0.24275,81.09,4
3/8/2012,1365.91,104.58,2.2084,0.24175,81.56,5
3/9/2012,1370.87,104.15,2.2231,0.24175,82.46,6
3/12/2012,1371.09,104.12,2.2235,0.24175,82.23,2
3/13/2012,1395.95,104.15,2.2638,0.24175,82.94,3
3/14/2012,1394.28,104.46,2.2542,0.24175,83.73,4
3/15/2012,1402.6,104.48,2.2677,0.24175,83.57,5
3/16/2012,1404.17,104.45,2.2702,0.24175,83.43,6
3/19/2012,1409.75,104.06,2.2875,0.24175,83.35,2
3/20/2012,1405.52,104.13,2.2807,0.24175,83.7,3
3/21/2012,1402.9,104.17,2.2764,0.24175,83.41,4
3/22/2012,1392.79,104.18,2.2595,0.24175,82.54,5
3/23/2012,1397.11,104.16,2.2665,0.24125,82.35,6
3/26/2012,1416.51,104.17,2.2958,0.24125,82.82,2
3/27/2012,1412.52,104.2,2.2893,0.24125,83.17,3
3/28/2012,1405.54,104.17,2.278,0.24125,82.9,4
3/29/2012,1403.28,104.26,2.2744,0.24125,82.46,5
3/30/2012,1408.47,104.24,2.2812,0.24125,82.87,6
4/2/2012,1419.04,104.3,2.2485,0.24125,82.08,2
4/3/2012,1413.38,104.41,2.2372,0.24125,82.81,3
4/4/2012,1398.96,104.49,2.2145,0.24125,82.46,4
4/5/2012,1398.08,104.5,2.2131,0.24125,82.37,5
4/9/2012,1382.2,104.51,2.1879,0.24125,81.49,2
4/10/2012,1358.59,104.53,2.1502,0.24025,80.67,3
4/11/2012,1368.71,104.56,2.1662,0.24025,80.86,4
4/12/2012,1387.57,104.59,2.196,0.24025,80.89,5
4/13/2012,1370.26,104.7,2.1686,0.23975,80.93,6
4/16/2012,1369.57,104.75,2.1675,0.23975,80.41,2
4/17/2012,1390.78,104.83,2.2011,0.23975,80.85,3
4/18/2012,1385.14,104.9,2.1921,0.23975,81.26,4
4/19/2012,1376.92,104.96,2.1791,0.23975,81.61,5
4/20/2012,1378.53,104.96,2.1817,0.23975,81.52,6
4/23/2012,1366.94,104.95,2.1633,0.23875,81.18,2
4/24/2012,1371.97,104.98,2.1713,0.23875,81.32,3
4/25/2012,1390.69,105.22,2.2009,0.23875,81.34,4
4/26/2012,1399.98,105.22,2.2156,0.23875,80.99,5
4/27/2012,1403.36,105.22,2.2208,0.23875,80.27,6
4/30/2012,1397.91,105.18,2.2095,0.23875,79.82,2
5/1/2012,1405.82,105.51,2.2118,0.23875,80.09,3
5/2/2012,1402.31,105.45,2.2062,0.23875,80.14,4
5/3/2012,1391.57,105.39,2.1893,0.23875,80.18,5
5/4/2012,1369.1,105.4,2.1541,0.23875,79.85,6
5/7/2012,1369.58,105.31,2.1547,0.23875,79.92,2
5/8/2012,1363.72,105.32,2.1439,0.23875,79.87,3
5/9/2012,1354.58,105.32,2.1295,0.23875,79.64,4
5/10/2012,1357.99,105.3,2.1351,0.23875,79.93,5
5/11/2012,1353.39,105.23,2.1278,0.23875,79.94,6
5/14/2012,1338.35,105.08,2.1062,0.23875,79.85,2
5/15/2012,1330.66,105,2.0941,0.23875,80.18,3
5/16/2012,1324.8,104.99,2.0848,0.23975,80.33,4
5/17/2012,1304.86,105.05,2.0516,0.23975,79.28,5
5/18/2012,1295.22,105.05,2.0365,0.23975,79.02,6
5/21/2012,1315.99,104.96,2.0691,0.23975,79.31,2
5/22/2012,1316.63,104.94,2.0701,0.23875,79.96,3
5/23/2012,1318.86,104.92,2.0736,0.23875,79.47,4
5/24/2012,1320.68,104.99,2.0736,0.23875,79.6,5
5/25/2012,1317.82,104.89,2.0729,0.23875,79.68,6
5/29/2012,1332.42,104.89,2.0961,0.23875,79.49,3
5/30/2012,1313.32,104.86,2.0661,0.23875,79.07,4
5/31/2012,1310.33,104.84,2.0616,0.23875,78.32,5
6/1/2012,1278.05,104.96,2.0108,0.23975,78.02,6
6/4/2012,1278.18,104.93,2.0097,0.23975,78.34,2
6/5/2012,1285.5,104.81,2.0207,0.23975,78.75,3
6/6/2012,1315.13,104.72,2.0673,0.24075,79.19,4
6/7/2012,1314.99,104.64,2.0673,0.24075,79.63,5
6/8/2012,1325.66,104.59,2.0841,0.24075,79.49,6
6/11/2012,1308.93,104.54,2.0577,0.24075,79.44,2
6/12/2012,1324.18,104.51,2.0817,0.24075,79.53,3
6/13/2012,1314.88,104.48,2.067,0.24175,79.48,4
6/14/2012,1329.1,104.44,2.0894,0.24275,79.35,5
6/15/2012,1342.84,104.43,2.1111,0.24275,78.73,6
6/18/2012,1344.78,104.1,2.1168,0.24375,79.11,2
6/19/2012,1357.98,104.11,2.1377,0.24375,78.95,3
6/20/2012,1355.69,104.08,2.1341,0.24525,79.54,4
6/21/2012,1325.51,104.04,2.0866,0.24525,80.28,5
6/22/2012,1335.02,104.04,2.1016,0.24525,80.43,6
6/25/2012,1313.72,103.96,2.0672,0.24525,79.66,2
6/26/2012,1319.99,103.9,2.077,0.24525,79.52,3
6/27/2012,1331.85,103.84,2.0956,0.24525,79.72,4
6/28/2012,1329.04,104.33,2.0797,0.24525,79.46,5
6/29/2012,1362.16,104.23,2.1299,0.24575,79.79,6
7/2/2012,1365.51,105.03,2.0838,0.24475,79.51,2
7/3/2012,1374.02,105.02,2.0968,0.24575,79.79,3
7/5/2012,1367.58,105.04,2.0869,0.24575,79.92,5
7/6/2012,1354.68,104.96,2.0672,0.24575,79.66,6
7/9/2012,1352.46,104.8,2.0638,0.24875,79.56,2
7/10/2012,1341.47,104.71,2.047,0.24875,79.43,3
7/11/2012,1341.46,104.45,2.0471,0.24875,79.76,4
7/12/2012,1334.76,104.36,2.0368,0.24875,79.31,5
7/13/2012,1356.78,104.26,2.0704,0.24775,79.18,6
7/16/2012,1353.64,104.26,2.0656,0.24775,78.87,2
7/17/2012,1363.67,104.24,2.081,0.24675,79.06,3
7/18/2012,1372.78,103.48,2.1067,0.24675,78.8,4
7/19/2012,1376.51,103.43,2.1126,0.24675,78.59,5
7/20/2012,1362.66,103.26,2.0914,0.24675,78.49,6
7/23/2012,1350.52,103.25,2.0727,0.2462,78.4,2
7/24/2012,1338.31,103.17,2.0539,0.2442,78.18,3
7/25/2012,1337.89,102.95,2.0533,0.2442,78.16,4
7/26/2012,1360.02,102.87,2.0871,0.2452,78.21,5
7/27/2012,1385.97,102.77,2.1267,0.2457,78.46,6
7/30/2012,1385.3,103.33,2.1137,0.2457,78.18,2
7/31/2012,1379.32,103.36,2.1045,0.2457,78.12,3
8/1/2012,1375.14,103.44,2.0982,0.2447,78.44,4
8/2/2012,1365,103.49,2.0827,0.24425,78.24,5
8/3/2012,1390.99,103.48,2.1221,0.24375,78.47,6
8/6/2012,1394.23,103.57,2.1271,0.24325,78.25,2
8/7/2012,1401.35,103.01,2.1485,0.24125,78.61,3
8/8/2012,1402.22,103.04,2.1498,0.24025,78.43,4
8/9/2012,1402.8,103.63,2.1385,0.23925,78.57,5
8/10/2012,1405.87,103.61,2.1433,0.23975,78.28,6
8/13/2012,1404.11,103.58,2.1409,0.2395,78.32,2
8/14/2012,1403.93,103.6,2.1404,0.2385,78.74,3
8/15/2012,1405.53,103.58,2.1429,0.238,78.99,4
8/16/2012,1415.51,103.57,2.1583,0.237,79.35,5
8/17/2012,1418.16,103.59,2.1623,0.237,79.56,6
8/20/2012,1418.13,103.58,2.1623,0.236,79.43,2
8/21/2012,1413.17,102.97,2.167,0.2375,79.29,3
8/22/2012,1413.49,102.96,2.1675,0.2365,78.58,4
8/23/2012,1402.08,103.51,2.1376,0.2355,78.49,5
8/24/2012,1411.13,103.52,2.1514,0.2345,78.67,6
8/27/2012,1410.44,103.61,2.1502,0.2345,78.74,2
8/28/2012,1409.3,103.6,2.1485,0.2335,78.51,3
8/29/2012,1410.49,103.59,2.1503,0.2315,78.71,4
8/30/2012,1399.48,103.6,2.1336,0.2305,78.63,5
8/31/2012,1406.58,103.58,2.1428,0.2305,78.39,6
9/4/2012,1404.94,103.81,2.1405,0.22825,78.43,3
9/5/2012,1403.43,103.91,2.1383,0.228,78.39,4
9/6/2012,1432.12,103.9,2.1821,0.2275,78.86,5
9/7/2012,1437.92,103.76,2.1911,0.228,78.24,6
9/10/2012,1429.08,103.77,2.1771,0.228,78.29,2
9/11/2012,1433.57,103.74,2.184,0.22675,77.77,3
9/12/2012,1436.56,103.29,2.1942,0.22375,77.86,4
9/13/2012,1459.99,103.36,2.23,0.22075,77.49,5
9/14/2012,1465.77,103.37,2.2389,0.22,78.39,6
9/17/2012,1461.19,103.36,2.2318,0.219,78.71,2
9/18/2012,1459.32,103.32,2.229,0.2185,78.82,3
9/19/2012,1461.05,103.31,2.2316,0.2185,78.38,4
9/20/2012,1460.26,103.32,2.2303,0.2165,78.24,5
9/21/2012,1460.15,103.33,2.2302,0.2165,78.17,6
9/24/2012,1456.89,103.27,2.2222,0.2165,77.85,2
9/25/2012,1441.59,103.27,2.1989,0.2155,77.8,3
9/26/2012,1433.32,103.27,2.1862,0.2155,77.75,4
9/27/2012,1447.15,103.25,2.2073,0.2145,77.61,5
9/28/2012,1440.67,103.2,2.2,0.21425,77.96,6
10/1/2012,1444.49,104.71,2.1684,0.2135,77.99,2
10/2/2012,1445.75,104.74,2.1691,0.2145,78.16,3
10/3/2012,1450.99,104.76,2.1769,0.2185,78.49,4
10/4/2012,1461.4,104.78,2.1926,0.2185,78.48,5
10/5/2012,1460.93,104.86,2.1921,0.2185,78.67,6
10/8/2012,1455.88,104.86,2.1846,0.2175,78.33,2
10/9/2012,1441.48,104.91,2.163,0.2155,78.26,3
10/10/2012,1432.56,104.86,2.1496,0.214,78.18,4
10/11/2012,1432.84,104.83,2.1501,0.214,78.34,5
10/12/2012,1428.59,104.9,2.1436,0.214,78.44,6
10/15/2012,1440.13,104.93,2.1609,0.214,78.65,2
10/16/2012,1454.92,104.88,2.1831,0.2132,78.89,3
10/17/2012,1460.91,104.81,2.1921,0.2117,78.93,4
10/18/2012,1457.34,104.84,2.1867,0.2107,79.28,5
10/19/2012,1433.19,104.66,2.1505,0.2107,79.32,6
10/22/2012,1433.82,104.55,2.1517,0.2107,79.94,2
10/23/2012,1413.11,104.52,2.1207,0.2107,79.85,3
10/24/2012,1408.75,104.52,2.1139,0.2105,79.81,4
10/25/2012,1412.97,104.53,2.1203,0.211,80.3,5
10/26/2012,1411.94,104.22,2.1186,0.212,79.65,6
10/31/2012,1412.16,104.16,2.1212,0.212,79.77,4
11/1/2012,1427.59,104.11,2.1444,0.21,80.12,5
11/2/2012,1414.2,104.05,2.1242,0.209,80.43,6
11/5/2012,1417.26,103.97,2.1287,0.208,80.29,2
11/6/2012,1428.39,103.99,2.1454,0.209,80.35,3
11/7/2012,1394.53,103.97,2.0944,0.209,80,4
11/8/2012,1377.51,103.97,2.0688,0.209,79.47,5
11/9/2012,1379.85,103.99,2.0723,0.209,79.49,6
11/12/2012,1380.03,103.91,2.0726,0.2085,79.5,2
11/13/2012,1374.53,103.91,2.0643,0.208,79.38,3
11/14/2012,1355.49,103.9,2.0357,0.2075,80.25,4
11/15/2012,1353.33,103.9,2.0323,0.2075,81.17,5
11/16/2012,1359.88,103.88,2.0421,0.2075,81.32,6
11/19/2012,1386.89,103.88,2.0827,0.2075,81.41,2
11/20/2012,1387.81,103.85,2.0841,0.2075,81.68,3
11/21/2012,1391.03,103.83,2.0889,0.2075,82.52,4
11/23/2012,1409.15,103.83,2.1161,0.2085,82.4,6
11/26/2012,1406.29,103.83,2.1117,0.209,82.08,2
11/27/2012,1398.94,103.84,2.1004,0.209,82.15,3
11/28/2012,1409.93,103.83,2.1169,0.209,82.08,4
11/29/2012,1415.95,103.82,2.1264,0.2135,82.12,5
11/30/2012,1416.18,103.78,2.1259,0.2145,82.48,6
12/3/2012,1409.46,103.81,2.1161,0.215,82.25,2
12/4/2012,1407.05,103.82,2.1124,0.213,81.9,3
12/5/2012,1409.28,103.81,2.1158,0.213,82.47,4
12/6/2012,1413.94,103.85,2.1222,0.213,82.4,5
12/7/2012,1418.07,103.82,2.1283,0.212,82.49,6
12/10/2012,1418.55,103.77,2.129,0.212,82.36,2
12/11/2012,1427.84,103.76,2.1428,0.211,82.52,3
12/12/2012,1428.48,103.77,2.138,0.209,83.26,4
12/13/2012,1419.45,103.73,2.1244,0.209,83.65,5
12/14/2012,1413.58,103.67,2.1156,0.209,83.52,6
12/17/2012,1430.36,103.63,2.1408,0.21,83.89,2
12/18/2012,1446.79,103.67,2.1646,0.2107,84.21,3
12/19/2012,1435.81,103.67,2.1482,0.2107,84.41,4
12/20/2012,1443.69,103.64,2.16,0.2107,84.39,5
12/21/2012,1430.15,103.62,2.1397,0.2097,84.24,6
12/24/2012,1426.66,103.64,2.1348,0.2097,84.94,2
12/26/2012,1419.83,103.64,2.1246,0.2097,85.63,4
12/27/2012,1418.1,103.64,2.122,0.2117,86.1,5
12/28/2012,1402.43,103.64,2.098,0.2097,85.96,6
12/31/2012,1426.19,103.65,2.1357,0.2087,86.75,2
1/2/2013,1462.42,111.06,2.1885,0.2077,87.34,4
1/3/2013,1459.37,110.97,2.1841,0.2077,87.24,5
1/4/2013,1466.47,110.85,2.1947,0.2077,88.15,6
1/7/2013,1461.89,110.94,2.1879,0.2077,87.79,2
1/8/2013,1457.15,110.91,2.1808,0.2077,87.05,3
1/9/2013,1461.02,110.89,2.1866,0.2067,87.88,4
1/10/2013,1472.12,110.9,2.2033,0.2057,88.78,5
1/11/2013,1472.05,110.93,2.2031,0.2057,89.18,6
1/14/2013,1470.68,110.91,2.2011,0.2057,89.48,2
1/15/2013,1472.34,110.86,2.2036,0.2057,88.79,3
1/16/2013,1472.63,110.83,2.204,0.2057,88.38,4
1/17/2013,1480.94,110.84,2.2164,0.2047,89.88,5
1/18/2013,1485.98,110.79,2.224,0.2047,90.1,6
1/22/2013,1492.56,110.73,2.234,0.2047,88.71,3
1/23/2013,1494.81,110.64,2.2373,0.2037,88.61,4
1/24/2013,1494.82,110.31,2.2374,0.2037,90.33,5
1/25/2013,1502.96,110.3,2.2493,0.2037,90.91,6
1/28/2013,1500.18,110.3,2.244,0.2027,90.86,2
1/29/2013,1507.84,110.25,2.2554,0.2017,90.73,3
1/30/2013,1501.96,110.16,2.2466,0.2017,91.08,4
1/31/2013,1498.11,110.19,2.2373,0.1997,91.71,5
2/1/2013,1513.17,110.52,2.2597,0.1992,92.77,6
2/4/2013,1495.71,110.48,2.2329,0.1982,92.38,2
2/5/2013,1511.29,110.46,2.2561,0.1992,93.63,3
2/6/2013,1512.12,110.46,2.2574,0.1992,93.64,4
2/7/2013,1509.39,110.43,2.2533,0.1992,93.63,5
2/8/2013,1517.93,110.43,2.2661,0.2002,92.68,6
2/11/2013,1517.01,110.43,2.2647,0.2022,94.32,2
2/12/2013,1519.43,110.45,2.2684,0.2012,93.48,3
2/13/2013,1520.33,110.44,2.2698,0.2012,93.39,4
2/14/2013,1521.38,110.4,2.2717,0.2017,92.88,5
2/15/2013,1519.79,110.43,2.2691,0.2022,93.5,6
2/19/2013,1530.94,110.38,2.2868,0.2017,93.57,3
2/20/2013,1511.95,110.35,2.2584,0.2017,93.57,4
2/21/2013,1502.42,110.35,2.2441,0.2017,93.11,5
2/22/2013,1515.6,110.33,2.2637,0.2027,93.42,6
2/25/2013,1487.85,110.45,2.222,0.2027,91.82,2
2/26/2013,1496.94,110.42,2.2356,0.2037,91.98,3
2/27/2013,1515.99,110.42,2.2641,0.2037,92.24,4
2/28/2013,1514.68,110.4,2.2606,0.2037,92.56,5
3/1/2013,1518.2,110.43,2.2694,0.2037,93.59,6
3/4/2013,1525.2,110.44,2.2798,0.2052,93.48,2
3/5/2013,1539.79,110.43,2.3016,0.2032,93.29,3
3/6/2013,1541.46,110.42,2.3041,0.2022,94.07,4
3/7/2013,1544.26,110.37,2.308,0.2022,94.82,5
3/8/2013,1551.18,110.38,2.3184,0.2022,96,6
3/11/2013,1556.22,110.39,2.3259,0.2022,96.28,2
3/12/2013,1552.48,110.38,2.3204,0.2032,96.08,3
3/13/2013,1554.52,110.4,2.3234,0.2032,96.13,4
3/14/2013,1563.23,110.39,2.3364,0.2032,96.11,5
3/15/2013,1560.7,110.38,2.3327,0.2032,95.28,6
3/18/2013,1552.1,110.33,2.3166,0.2032,95.21,2
3/19/2013,1548.34,110.31,2.3109,0.2037,95.16,3
3/20/2013,1558.71,110.31,2.3264,0.2047,96.01,4
3/21/2013,1545.8,110.3,2.3071,0.2042,94.9,5
3/22/2013,1556.89,110.28,2.3237,0.2042,94.46,6
3/25/2013,1551.69,110.33,2.3157,0.2042,94.17,2
3/26/2013,1563.77,110.33,2.3338,0.2037,94.44,3
3/27/2013,1562.85,110.33,2.3324,0.2037,94.46,4
3/28/2013,1569.19,110.32,2.3419,0.2037,94.15,5
4/1/2013,1562.17,110.47,2.3012,0.2037,93.23,2
4/2/2013,1570.25,110.47,2.313,0.2027,93.44,3
4/3/2013,1553.69,110.48,2.2886,0.2017,93.04,4
4/4/2013,1559.98,110.44,2.2978,0.2003,96.34,5
4/5/2013,1553.28,110.42,2.2879,0.2003,97.57,6
4/8/2013,1563.07,110.47,2.3022,0.2003,99.36,2
4/9/2013,1568.61,110.46,2.3104,0.1993,99.02,3
4/10/2013,1587.73,110.49,2.3385,0.1993,99.78,4
4/11/2013,1593.37,110.43,2.3468,0.1987,99.68,5
4/12/2013,1588.85,110.4,2.3401,0.1997,98.37,6
4/15/2013,1552.36,110.43,2.2862,0.1997,96.77,2
4/16/2013,1574.57,110.45,2.3189,0.2002,97.54,3
4/17/2013,1552.01,110.42,2.2857,0.1992,98.12,4
4/18/2013,1541.61,110.38,2.2703,0.1992,98.17,5
4/19/2013,1555.25,110.35,2.2904,0.1992,99.52,6
4/22/2013,1562.5,110.36,2.3011,0.1992,99.23,2
4/23/2013,1578.78,110.23,2.3251,0.2002,99.48,3
4/24/2013,1578.79,109.94,2.3251,0.1982,99.51,4
4/25/2013,1585.16,109.89,2.3343,0.1982,99.26,5
4/26/2013,1582.24,109.92,2.3296,0.1982,98.05,6
4/29/2013,1593.61,109.92,2.3458,0.1982,97.76,2
4/30/2013,1597.57,109.84,2.3514,0.1982,97.45,3
5/1/2013,1582.7,109.8,2.3323,0.1982,97.39,4
5/2/2013,1597.59,109.89,2.354,0.1982,97.94,5
5/3/2013,1614.42,109.96,2.3789,0.1982,98.99,6
5/6/2013,1617.5,110.04,2.3837,0.1982,99.33,2
5/7/2013,1625.96,110.02,2.3961,0.1992,99,3
5/8/2013,1632.69,110.17,2.406,0.1992,99.01,4
5/9/2013,1626.67,110.13,2.3982,0.1992,100.59,5
5/10/2013,1633.7,110.09,2.4086,0.1992,101.62,6
5/13/2013,1633.77,110.08,2.4086,0.1992,101.82,2
5/14/2013,1650.34,110.07,2.4329,0.1982,102.42,3
5/15/2013,1658.78,110.06,2.4454,0.1982,102.25,4
5/16/2013,1650.47,110,2.4332,0.1982,102.26,5
5/17/2013,1667.47,109.92,2.4583,0.19678,103.21,6
5/20/2013,1666.29,109.94,2.4567,0.19618,102.27,2
5/21/2013,1669.16,109.91,2.4611,0.19628,102.5,3
5/22/2013,1655.35,109.94,2.4408,0.19528,103.16,4
5/23/2013,1650.51,109.96,2.4337,0.19328,102.02,5
5/24/2013,1649.6,109.93,2.4328,0.19328,101.31,6
5/28/2013,1660.06,109.9,2.4482,0.19278,102.37,3
5/29/2013,1648.36,109.86,2.431,0.19378,101.16,4
5/30/2013,1654.41,109.87,2.4402,0.19378,100.73,5
5/31/2013,1630.74,109.88,2.4034,0.19428,100.45,6
6/3/2013,1640.42,110.1,2.4178,0.19398,99.53,2
6/4/2013,1631.38,110.11,2.4043,0.19328,100.03,3
6/5/2013,1608.9,110.13,2.3712,0.19328,99.06,4
6/6/2013,1622.56,110.12,2.3913,0.19288,96.97,5
6/7/2013,1643.38,110.24,2.4177,0.19238,97.56,6
6/10/2013,1642.81,110.1,2.4169,0.1925,98.76,2
6/11/2013,1626.13,110.09,2.3923,0.1925,96.03,3
6/12/2013,1612.52,110.11,2.3721,0.1925,96.02,4
6/13/2013,1636.36,110.09,2.4071,0.1925,95.37,5
6/14/2013,1626.73,110.08,2.3928,0.1925,94.31,6
6/17/2013,1639.04,110.07,2.4109,0.1916,94.51,2
6/18/2013,1651.81,110.06,2.4297,0.1916,95.33,3
6/19/2013,1628.93,110.06,2.3961,0.1916,96.45,4
6/20/2013,1588.19,110.07,2.3361,0.193,97.28,5
6/21/2013,1592.43,110.03,2.3424,0.193,97.9,6
6/24/2013,1573.09,109.91,2.3156,0.19535,97.73,2
6/25/2013,1588.03,109.87,2.3376,0.19435,97.81,3
6/26/2013,1603.26,109.86,2.36,0.19535,97.72,4
6/27/2013,1613.2,109.83,2.3745,0.19505,98.35,5
6/28/2013,1606.28,109.82,2.3645,0.19465,99.14,6
7/1/2013,1614.96,110.34,2.3676,0.1958,99.66,2
7/2/2013,1614.08,110.35,2.3663,0.19528,100.63,3
7/3/2013,1615.41,110.32,2.3683,0.19478,99.91,4
7/5/2013,1631.89,110.32,2.3925,0.19478,101.2,6
7/8/2013,1640.46,110.27,2.4049,0.19278,100.97,2
7/9/2013,1652.32,110.68,2.4208,0.19276,101.15,3
7/10/2013,1652.62,110.64,2.4212,0.19213,99.68,4
7/11/2013,1675.02,110.59,2.454,0.19103,98.96,5
7/12/2013,1680.19,110.59,2.4615,0.19193,99.22,6
7/15/2013,1682.5,110.68,2.4649,0.19193,99.86,2
7/16/2013,1676.26,110.7,2.4558,0.19053,99.1,3
7/17/2013,1680.91,110.69,2.4626,0.19153,99.59,4
7/18/2013,1689.37,110.68,2.475,0.19153,100.43,5
7/19/2013,1692.09,110.42,2.479,0.19103,100.65,6
7/22/2013,1695.53,110.39,2.484,0.19053,99.67,2
7/23/2013,1692.39,110.41,2.4794,0.19003,99.43,3
7/24/2013,1685.94,110.34,2.47,0.18933,100.27,4
7/25/2013,1690.25,110.41,2.4765,0.18643,99.29,5
